dummy,n_species,min_species,species_order,training_data,testing_data,training_start,val_split,reconstruction_loss,depth,n_latent,beta,monitor,mode,learning_rate,batch_size,epochs,stride,n_bootstrap,n_tile,n_colors,fully_connected,testing,chunk_size,train_size,val_size,checkpoint_path,pix_err,patch_err
dummy,16,2,abundance,union_patches,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,249,249,/Users/johannes/work/resecarin/models/bce/val_loss/union_patches/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-28_10-01-41/vae.ckpt,0.034324824810028,0.2931726907630522
dummy,16,2,abundance,union_patches,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,249,249,/Users/johannes/work/resecarin/models/bce/val_loss/union_patches/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-28_09-53-59/vae.ckpt,0.0288026928901672,0.2248995983935743
dummy,16,2,abundance,union_patches,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,249,249,/Users/johannes/work/resecarin/models/bce/val_loss/union_patches/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_12-38-02/vae.ckpt,0.0372427105903625,0.2931726907630522
dummy,16,2,abundance,union_patches,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,249,249,/Users/johannes/work/resecarin/models/bce/val_loss/union_patches/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_12-33-16/vae.ckpt,0.052930474281311,0.4377510040160642
dummy,16,2,abundance,union_patches,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,249,249,/Users/johannes/work/resecarin/models/bce/val_loss/union_patches/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_12-56-27/vae.ckpt,0.0584211945533752,0.4698795180722891
dummy,16,2,abundance,union_patches,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,249,249,/Users/johannes/work/resecarin/models/bce/val_loss/union_patches/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_12-30-55/vae.ckpt,0.0239081382751464,0.2449799196787148
dummy,16,2,abundance,union_patches,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,249,249,/Users/johannes/work/resecarin/models/bce/val_loss/union_patches/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_12-44-39/vae.ckpt,0.0349836945533752,0.3132530120481928
dummy,16,2,abundance,union_patches,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,249,249,/Users/johannes/work/resecarin/models/bce/val_loss/union_patches/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_13-00-22/vae.ckpt,0.0272966623306274,0.2771084337349397
dummy,16,2,abundance,union_patches,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,249,249,/Users/johannes/work/resecarin/models/bce/val_loss/union_patches/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_12-54-31/vae.ckpt,0.0295870900154113,0.3012048192771084
dummy,16,2,abundance,union_patches,union_patches,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,20,8,1,False,False,1,249,249,/Users/johannes/work/resecarin/models/bce/val_loss/union_patches/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-28_10-03-36/vae.ckpt,0.0312186479568481,0.2891566265060241
